codigo_manzana,total_pob,cuenta_1,cuenta_2,cuenta_3,cuenta_4,cuenta_5,cuenta_6,cuenta_7,cuenta_8,cuenta_9,cuenta_10,cuenta_11,cuenta_12,cuenta_13,cuenta_14,cuenta_15,cuenta_16,cuenta_17,cuenta_18,cuenta_19,cuenta_20,cuenta_21,cantidad_casas,educacion_mas_alta,estrato,porcentaje_internet,porcentaje_luz
5068610000000000010123,11,,4.0,1.0,,,,3.0,,,2.0,1.0,,,,,,,,,,,4,3.0,1.0,0.5,1.0
5068610000000000010128,81,8.0,10.0,10.0,11.0,6.0,4.0,6.0,3.0,8.0,4.0,2.0,4.0,,1.0,1.0,1.0,,1.0,1.0,,,22,3.0,1.7,0.27,0.77
5068610000000000010129,18,,1.0,2.0,3.0,,2.0,,,1.0,5.0,1.0,2.0,,,1.0,,,,,,,9,4.0,1.3,0.22,0.78
5068610000000000010134,8,,,,2.0,3.0,,,1.0,2.0,,,,,,,,,,,,,5,4.0,1.0,0.2,0.6
5068610000000000010135,19,2.0,3.0,2.0,1.0,,3.0,4.0,2.0,2.0,,,,,,,,,,,,,6,3.0,,0.5,0.17
5068610000000000010136,18,2.0,4.0,1.0,2.0,,3.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,5,3.0,1.0,0.4,0.4
5068610000000000010138,15,,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,,,,1.0,,2.0,,,,,,5,3.0,1.0,,0.4
5068610000000000010139,14,2.0,,1.0,2.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,,,1.0,,,,,,6,4.0,1.2,0.83,0.83
5068610000000000010140,16,2.0,2.0,1.0,,2.0,2.0,1.0,,,1.0,2.0,1.0,,,,,2.0,,,,,4,3.0,1.8,,1.0
5068610000000000010141,14,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,,8,4.0,1.2,0.13,0.75
5068610000000000010144,30,6.0,4.0,,5.0,2.0,4.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,1.0,,,,14,2.0,1.9,,0.86
5068610000000000010145,29,3.0,2.0,2.0,7.0,7.0,,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,12,3.0,2.0,0.08,0.83
5068610000000000010147,36,3.0,5.0,7.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,,,1.0,,,2.0,,,,,,9,3.0,1.4,0.11,0.89
5068620010300200000000,24,1.0,3.0,3.0,4.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,6,2.0,1.8,0.17,0.83
5068630010100000000000,15,3.0,1.0,2.0,1.0,2.0,,3.0,1.0,,1.0,,,,,1.0,,,,,,,11,4.0,1.4,,0.45
5068630010200000000000,158,10.0,10.0,12.0,14.0,13.0,12.0,11.0,6.0,11.0,12.0,12.0,10.0,8.0,4.0,8.0,3.0,,2.0,,,,75,3.0,1.4,,0.65
5068630010300000000000,70,6.0,5.0,11.0,5.0,7.0,6.0,6.0,5.0,5.0,3.0,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,,,,34,3.0,1.4,0.03,0.5
5068630020100000000000,117,11.0,12.0,16.0,14.0,9.0,6.0,4.0,6.0,5.0,5.0,6.0,5.0,7.0,3.0,4.0,4.0,,,,,,33,3.0,1.5,,0.67
5068630020200000000000,31,,5.0,6.0,6.0,1.0,1.0,2.0,,,2.0,2.0,,2.0,1.0,2.0,1.0,,,,,,15,3.0,1.6,0.07,0.33
5068630020300000000000,12,1.0,2.0,,,3.0,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,7,2.0,,,
5068630020400000000000,16,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,12,2.0,1.2,,0.42
5068630040100000000000,39,7.0,5.0,,3.0,7.0,7.0,1.0,3.0,2.0,,2.0,,2.0,,,,,,,,,17,3.0,1.2,,0.53
5068910000000000000000,58,,14.0,19.0,10.0,8.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,2,3.0,,,
5068910000000000010102,26,1.0,3.0,3.0,4.0,4.0,,3.0,2.0,,2.0,1.0,2.0,,,1.0,,,,,,,6,3.0,1.2,,1.0
5068910000000000010103,89,11.0,8.0,6.0,7.0,8.0,10.0,1.0,3.0,11.0,2.0,4.0,6.0,1.0,3.0,4.0,4.0,,,,,,35,3.0,1.2,,0.77
5068910000000000010104,22,1.0,2.0,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,,2.0,,,,,6,3.0,1.6,0.17,0.83
5068910000000000010106,41,2.0,5.0,4.0,8.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,,,,11,3.0,1.7,0.09,1.0
5068910000000000010107,76,5.0,10.0,9.0,6.0,4.0,5.0,3.0,4.0,6.0,5.0,4.0,3.0,3.0,5.0,1.0,3.0,,,,,,22,3.0,1.5,,0.95
5068910000000000010109,82,6.0,5.0,7.0,3.0,9.0,6.0,6.0,3.0,6.0,5.0,7.0,3.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,,,26,3.0,2.0,0.08,0.92
5068910000000000010110,70,3.0,7.0,10.0,6.0,4.0,7.0,9.0,6.0,5.0,2.0,3.0,2.0,3.0,,1.0,1.0,,1.0,,,,24,3.0,1.7,0.04,0.83
5068910000000000010111,13,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4,2.0,1.5,,1.0
5068910000000000010113,73,6.0,4.0,6.0,6.0,4.0,8.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,5.0,4.0,2.0,,,,,,25,3.0,1.9,0.08,0.96
5068910000000000010114,61,7.0,2.0,5.0,7.0,2.0,7.0,2.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,,,25,2.0,1.8,,0.76
5068910000000000010115,45,1.0,5.0,6.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,5.0,,,,2.0,1.0,2.0,,,,,15,3.0,1.7,0.07,0.87
5068910000000000010116,17,1.0,1.0,,3.0,1.0,,,1.0,2.0,3.0,1.0,,,2.0,1.0,,1.0,,,,,6,2.0,1.2,,1.0
5068910000000000010201,68,4.0,5.0,4.0,13.0,5.0,3.0,2.0,8.0,6.0,4.0,2.0,3.0,1.0,4.0,,2.0,2.0,,,,,24,3.0,2.0,0.08,0.92
5068910000000000010202,30,2.0,2.0,4.0,5.0,1.0,,1.0,2.0,3.0,2.0,1.0,2.0,4.0,,,,1.0,,,,,11,3.0,2.0,,0.91
5068910000000000010203,85,5.0,7.0,4.0,5.0,8.0,9.0,6.0,5.0,5.0,5.0,3.0,6.0,3.0,5.0,5.0,1.0,3.0,,,,,34,3.0,1.9,0.12,0.97
5068910000000000010204,32,2.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,,1.0,,2.0,,1.0,,,,13,4.0,1.9,0.23,0.77
5068910000000000010206,70,7.0,3.0,8.0,4.0,7.0,4.0,4.0,4.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,,1.0,,,,,25,3.0,1.9,0.12,0.84
5068910000000000010207,87,7.0,5.0,11.0,8.0,10.0,5.0,4.0,5.0,7.0,6.0,7.0,5.0,2.0,2.0,,2.0,1.0,,,,,24,3.0,2.0,0.04,0.92
5068910000000000010209,29,3.0,3.0,3.0,2.0,6.0,1.0,2.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,15,3.0,1.9,,0.73
5068910000000000010210,27,1.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,,1.0,,1.0,,,,,,9,3.0,2.3,,0.89
5068910000000000010301,36,1.0,2.0,,3.0,2.0,3.0,3.0,5.0,2.0,,4.0,7.0,1.0,1.0,,1.0,,1.0,,,,21,4.0,2.0,0.19,0.71
5068910000000000010302,64,5.0,5.0,5.0,6.0,4.0,6.0,2.0,5.0,2.0,5.0,1.0,6.0,4.0,2.0,4.0,1.0,1.0,,,,,22,3.0,1.9,0.27,0.86
5068910000000000010303,31,3.0,2.0,4.0,3.0,,1.0,4.0,2.0,2.0,2.0,,,1.0,3.0,3.0,1.0,,,,,,12,3.0,2.0,0.25,0.83
5068910000000000010304,52,6.0,8.0,2.0,1.0,7.0,9.0,6.0,,4.0,2.0,,2.0,2.0,2.0,,1.0,,,,,,19,3.0,1.9,0.26,1.0
5068910000000000010305,110,11.0,13.0,3.0,8.0,7.0,10.0,12.0,8.0,5.0,5.0,4.0,10.0,4.0,6.0,2.0,1.0,1.0,,,,,33,3.0,2.0,0.09,0.91
5068910000000000010306,17,,1.0,3.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,6,3.0,2.0,,1.0
5068910000000000010307,63,3.0,5.0,9.0,10.0,5.0,4.0,4.0,6.0,7.0,2.0,1.0,1.0,5.0,1.0,,,,,,,,22,4.0,2.0,0.27,0.82
5068910000000000010308,31,2.0,4.0,,4.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,,1.0,2.0,1.0,,,1.0,,,10,4.0,2.1,0.2,0.9
5068910000000000010309,74,10.0,9.0,2.0,7.0,8.0,3.0,7.0,4.0,3.0,4.0,,6.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,30,3.0,1.9,0.13,0.9
5068910000000000010310,104,9.0,13.0,9.0,6.0,7.0,7.0,12.0,5.0,5.0,3.0,8.0,4.0,7.0,1.0,4.0,2.0,2.0,,,,,36,3.0,2.0,0.06,0.86
5068910000000000010311,114,4.0,8.0,7.0,14.0,13.0,10.0,3.0,8.0,4.0,8.0,9.0,9.0,4.0,7.0,4.0,,1.0,,,1.0,,42,3.0,1.9,0.19,0.79
5068910000000000010312,75,3.0,10.0,10.0,2.0,6.0,5.0,12.0,2.0,4.0,3.0,3.0,5.0,2.0,5.0,3.0,,,,,,,35,3.0,2.0,0.09,0.71
5068910000000000010313,92,5.0,13.0,1.0,10.0,9.0,8.0,8.0,4.0,5.0,9.0,6.0,3.0,1.0,1.0,,6.0,2.0,1.0,,,,28,3.0,1.9,,0.89
5068910000000000010314,74,5.0,5.0,6.0,10.0,7.0,,2.0,8.0,5.0,5.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,,1.0,,,20,3.0,2.0,0.1,0.9
5068910000000000010316,39,4.0,3.0,5.0,5.0,2.0,6.0,2.0,6.0,1.0,,3.0,1.0,,1.0,,,,,,,,9,3.0,2.0,,0.78
5068910000000000010317,39,4.0,3.0,8.0,3.0,2.0,4.0,4.0,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,11,3.0,2.0,0.09,0.64
5068910000000000010318,33,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,2.0,,,1.0,,,,,,,12,3.0,2.0,,0.92
5068910000000000010319,22,2.0,3.0,,4.0,2.0,,2.0,,1.0,3.0,,1.0,,,1.0,,1.0,2.0,,,,6,4.0,2.0,0.33,1.0
5068910000000000010320,21,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,,,,,6,4.0,2.0,,1.0
5068910000000000010321,20,2.0,2.0,4.0,1.0,,2.0,3.0,,1.0,,2.0,2.0,1.0,,,,,,,,,6,4.0,2.0,,0.67
5068910000000000010322,66,5.0,5.0,13.0,7.0,,5.0,8.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,,4.0,,,1.0,,,21,3.0,1.7,0.29,0.9
5068910000000000010403,120,6.0,12.0,11.0,15.0,9.0,10.0,5.0,8.0,8.0,7.0,11.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,,,,41,3.0,1.9,0.22,0.83
5068910000000000010404,108,4.0,3.0,12.0,13.0,10.0,2.0,6.0,9.0,7.0,6.0,10.0,3.0,4.0,8.0,6.0,2.0,2.0,1.0,,,,41,3.0,1.9,0.24,0.88
5068910000000000010405,111,9.0,10.0,8.0,6.0,12.0,7.0,5.0,8.0,9.0,8.0,5.0,5.0,3.0,5.0,3.0,6.0,,2.0,,,,32,3.0,2.0,0.22,0.97
5068910000000000010406,40,3.0,4.0,7.0,2.0,6.0,1.0,2.0,1.0,4.0,,2.0,3.0,2.0,,3.0,,,,,,,10,3.0,2.7,0.1,1.0
5068910000000000010407,73,1.0,7.0,3.0,4.0,3.0,9.0,4.0,5.0,5.0,8.0,5.0,6.0,6.0,2.0,3.0,2.0,,,,,,25,4.0,2.0,0.2,0.88
5068910000000000010408,141,5.0,16.0,14.0,11.0,10.0,13.0,9.0,8.0,10.0,9.0,10.0,12.0,2.0,3.0,4.0,2.0,,3.0,,,,43,4.0,2.0,0.21,0.95
5068910000000000010410,83,6.0,9.0,3.0,5.0,5.0,7.0,7.0,6.0,7.0,2.0,5.0,8.0,2.0,3.0,1.0,4.0,1.0,1.0,,1.0,,29,3.0,2.1,0.03,0.9
5068910000000000010411,96,6.0,10.0,9.0,5.0,7.0,7.0,5.0,7.0,5.0,5.0,10.0,6.0,6.0,2.0,2.0,2.0,,2.0,,,,32,3.0,2.0,,0.97
5068910000000000010412,87,6.0,4.0,12.0,9.0,6.0,4.0,10.0,7.0,8.0,6.0,1.0,4.0,4.0,3.0,1.0,2.0,,,,,,31,3.0,2.0,0.13,0.97
5068910000000000010501,82,3.0,3.0,5.0,8.0,6.0,2.0,2.0,4.0,2.0,6.0,9.0,8.0,7.0,5.0,3.0,5.0,2.0,2.0,,,,38,3.0,2.0,0.18,0.89
5068910000000000010502,92,4.0,7.0,8.0,8.0,10.0,2.0,6.0,4.0,9.0,1.0,6.0,6.0,2.0,3.0,8.0,4.0,4.0,,,,,41,3.0,2.0,0.07,0.8
5068910000000000010503,62,6.0,2.0,5.0,5.0,10.0,2.0,2.0,2.0,3.0,10.0,2.0,6.0,3.0,1.0,2.0,,1.0,,,,,26,3.0,2.0,0.12,0.81
5068910000000000010505,33,,2.0,3.0,3.0,6.0,2.0,,1.0,2.0,4.0,3.0,5.0,1.0,,,,,1.0,,,,10,4.0,2.0,0.2,1.0
5068910000000000010506,47,2.0,6.0,5.0,3.0,5.0,4.0,3.0,4.0,6.0,1.0,3.0,1.0,2.0,1.0,,,,,1.0,,,25,4.0,2.3,0.2,0.6
5068910000000000010507,103,7.0,2.0,10.0,11.0,9.0,3.0,4.0,4.0,12.0,7.0,5.0,6.0,6.0,3.0,3.0,5.0,3.0,1.0,2.0,,,44,3.0,2.2,0.11,0.84
5068910000000000010508,80,5.0,6.0,8.0,5.0,3.0,7.0,10.0,5.0,4.0,3.0,5.0,4.0,5.0,2.0,1.0,3.0,,2.0,2.0,,,38,3.0,2.2,0.26,0.87
5068910000000000010509,31,2.0,1.0,1.0,3.0,3.0,2.0,3.0,,3.0,5.0,1.0,2.0,2.0,1.0,2.0,,,,,,,21,4.0,2.5,0.1,0.67
5068910000000000010510,67,1.0,3.0,6.0,7.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,7.0,2.0,3.0,7.0,5.0,1.0,,,,,29,4.0,2.1,0.17,0.93
5068910000000000010512,62,5.0,1.0,2.0,4.0,7.0,4.0,2.0,1.0,4.0,6.0,2.0,12.0,3.0,3.0,,4.0,2.0,,,,,24,4.0,2.8,0.04,0.79
5068910000000000010513,63,3.0,3.0,4.0,4.0,3.0,6.0,5.0,6.0,3.0,3.0,6.0,3.0,2.0,6.0,3.0,1.0,1.0,,1.0,,,31,3.0,2.8,0.13,0.81
5068910000000000010516,86,5.0,6.0,8.0,13.0,8.0,8.0,7.0,6.0,4.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,31,3.0,2.2,0.29,0.84
5068910000000000010601,44,6.0,2.0,4.0,8.0,3.0,1.0,3.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,16,4.0,2.1,0.13,0.88
5068910000000000010602,93,7.0,3.0,2.0,8.0,8.0,4.0,6.0,7.0,7.0,8.0,7.0,6.0,5.0,4.0,3.0,3.0,4.0,1.0,,,,35,4.0,2.8,0.11,0.8
5068910000000000010603,119,7.0,10.0,11.0,13.0,5.0,7.0,8.0,10.0,8.0,11.0,4.0,9.0,3.0,5.0,3.0,2.0,2.0,1.0,,,,45,3.0,2.4,0.2,0.78
5068910000000000010604,76,2.0,8.0,6.0,8.0,4.0,5.0,6.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,,,,34,3.0,2.0,0.29,0.74
5068910000000000010605,46,1.0,3.0,2.0,1.0,2.0,8.0,3.0,4.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,,1.0,,,33,4.0,2.3,0.15,0.64
5068910000000000010606,59,4.0,5.0,1.0,10.0,5.0,3.0,6.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,,,,,,,26,4.0,2.5,0.42,0.81
5068910000000000010607,89,2.0,6.0,5.0,8.0,5.0,4.0,5.0,7.0,3.0,3.0,15.0,6.0,5.0,6.0,5.0,1.0,3.0,,,,,43,4.0,2.1,0.23,0.91
5068910000000000010608,46,4.0,3.0,1.0,4.0,2.0,4.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,,,,24,3.0,2.7,0.04,0.67
5068910000000000010609,50,4.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,1.0,3.0,1.0,5.0,3.0,1.0,,3.0,,,,,,21,4.0,2.4,0.19,0.81
5068910000000000010610,13,2.0,,1.0,,1.0,,,1.0,,,2.0,1.0,2.0,,1.0,,1.0,1.0,,,,6,5.0,2.4,,0.83
5068910000000000010611,103,6.0,6.0,9.0,5.0,6.0,8.0,6.0,8.0,4.0,4.0,6.0,9.0,10.0,4.0,5.0,1.0,3.0,2.0,1.0,,,49,4.0,2.1,0.12,0.84
5068910000000000010612,73,6.0,2.0,4.0,3.0,8.0,6.0,5.0,3.0,2.0,5.0,2.0,4.0,8.0,5.0,1.0,5.0,3.0,1.0,,,,42,4.0,2.5,0.1,0.67
5068910000000000010613,58,1.0,1.0,2.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,3.0,6.0,5.0,3.0,8.0,4.0,3.0,1.0,,,,25,4.0,2.4,0.16,1.0
5068910000000000010704,36,,6.0,4.0,3.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,15,3.0,2.0,0.13,0.8
5068910000000000010705,42,5.0,4.0,4.0,4.0,,6.0,3.0,2.0,3.0,2.0,,2.0,1.0,2.0,2.0,2.0,,,,,,21,3.0,1.8,0.05,0.62
5068910000000000010706,35,2.0,4.0,3.0,3.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,21,4.0,2.0,0.14,0.52
5068910000000000010710,13,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,12,4.0,2.0,0.08,0.33
5068910000000000010711,55,3.0,6.0,2.0,5.0,5.0,2.0,5.0,3.0,2.0,6.0,3.0,1.0,3.0,4.0,2.0,2.0,,,1.0,,,19,3.0,1.1,,1.0
5068910000000000010712,40,5.0,2.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,,3.0,3.0,2.0,2.0,2.0,,,1.0,,,13,3.0,1.8,0.31,0.92
5068910000000000010713,53,9.0,6.0,4.0,8.0,7.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,,2.0,,1.0,1.0,,,,,20,3.0,1.9,,0.7
5068910000000000010714,16,,,1.0,2.0,,1.0,,,2.0,4.0,,2.0,,,,2.0,2.0,,,,,9,3.0,2.0,,0.89
5068910000000000010715,58,8.0,5.0,7.0,6.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,1.0,,,,,,,18,3.0,1.8,0.06,0.72
5068910000000000010716,26,1.0,3.0,5.0,2.0,3.0,1.0,,3.0,4.0,2.0,,,1.0,,,,1.0,,,,,8,3.0,1.9,,1.0
5068910000000000010719,19,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,,,2.0,2.0,,1.0,,,,,,,,5,3.0,1.8,,1.0
5068910000000000010728,8,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,11,7.0,2.0,,0.36
5068910000000000010730,15,1.0,2.0,1.0,1.0,1.0,,3.0,3.0,,,,1.0,,,,2.0,,,,,,15,4.0,1.8,,0.33
5068910000000000010731,20,1.0,3.0,3.0,,,3.0,2.0,2.0,3.0,,2.0,,,,1.0,,,,,,,7,3.0,1.9,,1.0
5068910000000000010801,31,,2.0,3.0,3.0,2.0,3.0,,1.0,4.0,2.0,2.0,4.0,,1.0,1.0,1.0,,,2.0,,,39,4.0,3.0,0.13,0.33
5068910000000000010802,54,3.0,,,2.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,7.0,5.0,4.0,6.0,2.0,3.0,3.0,,,,33,4.0,2.8,0.09,0.76
5068910000000000010803,68,1.0,3.0,4.0,7.0,8.0,2.0,5.0,6.0,5.0,2.0,3.0,6.0,5.0,6.0,2.0,1.0,,1.0,1.0,,,36,4.0,2.1,0.19,0.75
5068910000000000010805,73,6.0,7.0,9.0,8.0,3.0,8.0,6.0,3.0,4.0,6.0,4.0,2.0,2.0,1.0,2.0,1.0,,1.0,,,,30,4.0,1.8,0.13,0.77
5068910000000000010806,73,10.0,2.0,2.0,5.0,8.0,2.0,6.0,5.0,1.0,4.0,6.0,5.0,3.0,2.0,5.0,3.0,1.0,3.0,,,,37,4.0,2.1,0.27,0.76
5068910000000000010808,62,4.0,6.0,,9.0,5.0,2.0,1.0,6.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,,3.0,,,,,33,4.0,2.9,0.24,0.61
5068910000000000010809,64,,9.0,10.0,4.0,3.0,6.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,,,,,21,3.0,1.9,,0.86
5068910000000000010810,14,,,1.0,2.0,1.0,1.0,1.0,,2.0,,,4.0,,1.0,,,1.0,,,,,13,3.0,2.0,,0.46
5068910000000000010811,40,1.0,4.0,7.0,5.0,1.0,3.0,5.0,1.0,2.0,,2.0,3.0,1.0,1.0,1.0,,2.0,1.0,,,,15,3.0,2.2,,0.87
5068910000000000010812,87,6.0,5.0,5.0,11.0,3.0,7.0,5.0,3.0,5.0,8.0,6.0,6.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,,,48,3.0,2.6,0.06,0.75
5068910000000000010814,61,3.0,1.0,3.0,5.0,5.0,3.0,3.0,6.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,,1.0,,,31,3.0,2.6,0.06,0.84
5068910000000000010817,32,3.0,6.0,2.0,3.0,3.0,6.0,,2.0,2.0,,2.0,,,,,3.0,,,,,,13,3.0,1.0,,0.85
5068910000000000010818,51,4.0,3.0,7.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,6.0,2.0,1.0,1.0,3.0,2.0,,1.0,,,,23,3.0,2.5,0.04,0.78
5068910000000000010902,34,3.0,3.0,4.0,4.0,4.0,,3.0,3.0,6.0,1.0,,2.0,,1.0,,,,,,,,16,3.0,2.0,0.13,0.81
5068910000000000010903,27,,1.0,4.0,5.0,1.0,,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,12,3.0,2.0,,0.92
5068910000000000010904,37,4.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,,2.0,,,,,,14,3.0,2.0,0.21,0.93
5068910000000000010905,32,1.0,4.0,2.0,6.0,1.0,1.0,,7.0,3.0,,3.0,1.0,,1.0,2.0,,,,,,,13,3.0,2.0,0.15,0.85
5068910000000000010906,31,4.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,,,3.0,2.0,1.0,,2.0,,1.0,,,,15,3.0,2.0,0.07,0.8
5068910000000000010907,43,2.0,4.0,7.0,6.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,,,,15,3.0,2.0,0.13,0.67
5068910000000000010908,34,2.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,,1.0,,1.0,,,16,3.0,1.9,0.06,0.81
5068910000000000010909,30,2.0,1.0,3.0,2.0,3.0,4.0,2.0,,1.0,5.0,,3.0,,1.0,2.0,,1.0,,,,,19,3.0,2.0,0.05,0.68
5068910000000000010910,49,2.0,1.0,5.0,5.0,4.0,2.0,2.0,7.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,,,,18,3.0,2.0,,0.94
5068910000000000010912,34,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,,2.0,3.0,3.0,,,1.0,2.0,,,,,19,3.0,2.0,0.11,0.74
5068910000000000010913,36,2.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,,1.0,,,,,,17,3.0,1.9,0.06,1.0
5068910000000000010914,36,2.0,3.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,,3.0,2.0,1.0,2.0,,,,,,,14,3.0,2.1,0.07,1.0
5068910000000000010915,46,2.0,4.0,4.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,,3.0,1.0,1.0,,,,19,3.0,2.0,,0.84
5068910000000000010916,44,2.0,4.0,4.0,6.0,1.0,3.0,3.0,7.0,,3.0,4.0,4.0,1.0,2.0,,,,,,,,16,4.0,2.0,0.13,0.81
5068910000000000010917,54,6.0,5.0,5.0,3.0,7.0,2.0,7.0,1.0,4.0,5.0,1.0,5.0,1.0,2.0,,,,,,,,16,3.0,2.0,,0.94
5068910000000000010918,56,4.0,4.0,8.0,7.0,1.0,8.0,4.0,7.0,2.0,2.0,3.0,2.0,,1.0,1.0,,2.0,,,,,17,3.0,2.0,,0.94
5068910000000000020103,48,4.0,5.0,4.0,5.0,1.0,3.0,4.0,3.0,4.0,2.0,5.0,1.0,3.0,2.0,,2.0,,,,,,12,4.0,2.0,0.08,1.0
5068910000000000020104,71,2.0,4.0,5.0,12.0,3.0,5.0,7.0,1.0,5.0,7.0,4.0,7.0,1.0,5.0,1.0,1.0,1.0,,,,,28,3.0,2.0,0.04,0.89
5068910000000000020106,43,4.0,5.0,3.0,5.0,3.0,2.0,,2.0,6.0,1.0,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,12,3.0,2.3,0.08,1.0
5068910000000000020107,106,3.0,5.0,7.0,10.0,7.0,4.0,3.0,5.0,5.0,9.0,9.0,10.0,6.0,9.0,6.0,2.0,4.0,,2.0,,,36,3.0,2.2,0.22,0.92
5068910000000000020108,58,1.0,3.0,5.0,2.0,2.0,1.0,2.0,7.0,6.0,1.0,8.0,1.0,5.0,5.0,5.0,4.0,,,,,,19,4.0,2.7,0.21,0.95
5068910000000000020109,31,,2.0,2.0,3.0,2.0,,1.0,,,2.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,,,,18,4.0,2.9,0.11,0.83
5068910000000000020110,13,,,1.0,2.0,,,,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,7,4.0,2.2,0.29,0.86
5068910000000000020111,44,3.0,5.0,3.0,2.0,4.0,4.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,1.0,,2.0,1.0,1.0,,,,20,4.0,2.3,0.2,0.9
